"Year","Player","Age","Position","School","Height","Weight","BMI","SpeedScore","FortyDash","Vertical","Bench","BroadJump","ThreeCone","Shuttle"
"2019","Keenen Brown","23.21","TE","Texas State","74","250","32.09","95.13","4.75","33","17","117","7.27","4.51"
"2019","Marquise Brown","21.75","WR","Oklahoma","69","166","24.51","","","","","","",""
"2019","Jake Browning","","QB","Washington","74","211","27.09","83.6","4.74","29","","112","7.19","4.44"
"2019","Emmanuel Butler","22.52","WR","Northern Arizona","75","217","27.12","","","36","11","115","","4.22"
"2019","Hakeem Butler","22.81","WR","Iowa State","77","227","26.92","118.88","4.48","36","18","128","",""
"2019","Parris Campbell","21.64","WR","Ohio State","72","205","27.8","117.19","4.31","40","11","135","","4.03"
"2019","C.J. Conrad","","TE","Kentucky","76","249","30.31","","","","","","",""
"2019","Jamal Custis","","WR","Syracuse","76","214","26.05","108.66","4.5","34.5","","124","",""
"2019","Felton Davis","22.02","WR","Michigan State","75","211","26.37","","","","21","","",""
"2019","Ryan Davis","","WR","Auburn","70","189","27.12","","","35","12","124","7.09","4.23"
"2019","Johnnie Dixon","","WR","Ohio State","70","201","28.84","101.92","4.41","37.5","16","120","","4.43"
"2019","Greg Dortch","","WR","Wake Forest","67","173","27.09","","","","","","",""
"2019","Keelan Doss","","WR","UC Davis","74","211","27.09","","","","8","","",""
"2019","Ashton Dulin","","WR","Malone University (Ohio)","73","215","28.36","111.65","4.43","38","13","121","7","4.22"
"2019","Jovon Durante","","WR","Florida Atlantic","71","160","22.31","72.62","4.55","31.5","","120","7","4.31"
"2019","Noah Fant","21.29","TE","Iowa","76","249","30.31","120.81","4.5","39.5","20","127","6.81","4.22"
"2019","Jazz Ferguson","22.15","WR","Northwestern St. (LA)","77","227","26.92","122.12","4.45","37","8","123","7.25","4.59"
"2019","Ryan Finley","24.19","QB","North Carolina State","76","213","25.92","85.11","4.73","30.5","","116","7.2","4.2"
"2019","Nick Fitzgerald","23.14","QB","Mississippi State","77","226","26.8","97.51","4.64","29.5","","115","",""
"2019","Travis Fulgham","23.48","WR","Old Dominion","74","215","27.6","99.06","4.58","36.5","15","126","",""
"2019","Myles Gaskin","22.05","RB","Washington","69","205","30.27","93.18","4.58","35.5","24","118","7.19","4.27"
"2019","Zach Gentry","22.48","TE","Michigan","80","265","29.11","96.27","4.9","29.5","12","110","7.4","4.53"
"2019","Terry Godwin","22.37","WR","Georgia","71","184","25.66","83.51","4.55","36.5","","117","6.96",""
"2019","Will Grier","23.93","QB","West Virginia","74","217","27.86","79.09","4.84","34","","112","7.09","4.28"
"2019","Emanuel Hall","","WR","Missouri","74","201","25.8","109.72","4.39","43.5","15","141","",""
"2019","Mecole Hardman","20.98","WR","Georgia","70","187","26.83","102.02","4.33","36.5","17","119","",""
"2019","Kelvin Harmon","22.22","WR","North Carolina State","74","221","28.37","100.07","4.6","32.5","18","117","7.15","4.32"
"2019","Damien Harris","22.06","RB","Alabama","70","216","30.99","99.04","4.57","37","16","121","",""
"2019","N'Keal Harry","21.22","WR","Arizona State","74","228","29.27","109.77","4.53","38.5","27","122","",""
"2019","Dwayne Haskins","21.84","QB","Ohio State","75","231","28.87","71.6","5.04","28.5","","","",""
"2019","Daniel Helm","","TE","Duke","76","249","30.31","86.64","4.89","","14","","",""
"2019","Darrell Henderson","21.55","RB","Memphis","68","208","31.62","102.35","4.49","33.5","22","121","",""
"2019","Karan Higdon","22.49","RB","Michigan","69","206","30.42","101.37","4.49","34","21","123","",""
"2019","Justice Hill","21.31","RB","Oklahoma State","70","198","28.41","105.65","4.4","40","21","130","",""
"2019","T.J. Hockenson","21.67","TE","Iowa","77","251","29.76","103.68","4.7","37.5","17","123","7.02","4.18"
"2019","Elijah Holyfield","","RB","Georgia","70","217","31.13","83.13","4.78","29.5","26","118","",""
"2019","Travis Homer","20.58","RB","Miami (FL)","70","201","28.84","99.8","4.48","39.5","17","130","7.07","4.31"
"2019","Lil'Jordan Humphrey","","WR","Texas","76","210","25.56","85.89","4.75","33.5","13","119","7.09","4.29"
"2019","Jalen Hurd","23.12","WR","Baylor","77","226","26.8","","","","23","","",""
"2019","Alec Ingold","","RB","Wisconsin","73","242","31.92","84.65","4.89","34","16","116","7.35","4.32"
"2019","Andy Isabella","22.3","WR","Massachusetts","69","188","27.76","102.99","4.31","36.5","15","121","6.95","4.15"
"2019","Tyree Jackson","","QB","Buffalo","79","249","28.05","112.2","4.59","34.5","","120","7.09","4.28"
"2019","Josh Jacobs","21.06","RB","Alabama","70","220","31.56","","","","","","",""
"2019","Gary Jennings","22","WR","West Virginia","73","214","28.23","112.14","4.42","37","20","127","7.32","4.15"
"2019","Anthony Johnson","","WR","Buffalo","74","209","26.83","","","32.5","18","122","7.12",""
"2019","Bisi Johnson","21.97","WR","Colorado State","72","204","27.66","97.27","4.51","38","14","124","6.88","4.16"
"2019","Diontae Johnson","22.67","WR","Toledo","70","183","26.25","83.34","4.53","33.5","15","123","7.09","4.45"
"2019","Keesean Johnson","22.41","WR","Fresno State","73","201","26.52","89.78","4.6","30","14","117","7.28","4.23"
"2019","Daniel Jones","21.78","QB","Duke","77","221","26.2","82.57","4.81","33.5","","120","7","4.41"
"2019","Dawson Knox","22.33","TE","Mississippi","76","254","30.91","","","34.5","16","","7.12","4.27"
"2019","Drew Lock","22.32","QB","Missouri","76","228","27.75","94.25","4.69","31","","112","7.03","4.12"
"2019","Damarkus Lodge","21.82","WR","Mississippi","74","202","25.93","95.55","4.55","33.5","11","119","7.06","4.53"
"2019","Bryce Love","21.66","RB","Stanford","69","200","29.53","","","","18","","",""
"2019","Alize Mack","21.94","TE","Notre Dame","76","249","30.31","101.52","4.7","36","22","120","7.27","4.34"
"2019","Alexander Mattison","20.71","RB","Boise State","71","221","30.82","92.93","4.67","35","22","127","7.13","4.29"
"2019","Terry McLaurin","23.47","WR","Ohio State","72","208","28.21","114.59","4.35","37.5","18","125","7.01","4.15"
"2019","Trace McSorley","23.54","QB","Penn State","72","202","27.39","92.62","4.57","33","","115","7.09","4.12"
"2019","D.K. Metcalf","21.22","WR","Mississippi","75","228","28.49","133.28","4.33","40.5","27","134","7.38","4.5"
"2019","Jakobi Meyers","","WR","North Carolina State","74","203","26.06","89.56","4.63","37","13","118","7.07","4.23"
"2019","Gardner Minshew","22.81","QB","Washington State","73","225","29.68","73.75","4.97","33.5","","116","7.14","4.45"
"2019","Dillon Mitchell","21.81","WR","Oregon","73","197","25.99","99.58","4.46","36.5","12","122","","4.29"
"2019","David Montgomery","21.75","RB","Iowa State","70","222","31.85","96.62","4.63","28.5","15","121","",""
"2019","Jalin Moore","","RB","Appalachian State","70","212","30.42","","","","27","","",""
"2019","Foster Moreau","21.83","TE","LSU","76","253","30.79","106.74","4.66","36.5","22","121","7.16","4.11"
"2019","Stanley Morgan","","WR","Nebraska","72","202","27.39","94.62","4.53","38.5","14","125","6.78","4.13"
"2019","Kyler Murray","21.58","QB","Oklahoma","70","207","29.7","","","","","","",""
"2019","Nyqwan Murray","","WR","Florida State","70","191","27.4","79.71","4.63","34","8","113","7.2","4.4"
"2019","Isaac Nauta","21.79","TE","Georgia","75","244","30.49","82.43","4.91","28","19","","7.45","4.43"
"2019","Josh Oliver","21.96","TE","San Jose State","77","249","29.52","109.22","4.63","34","22","117","7.21","4.47"
"2019","Qadree Ollison","22.49","RB","Pittsburgh","73","228","30.08","103.63","4.58","29.5","19","114","7.53","4.31"
"2019","Tony Pollard","21.85","RB","Memphis","72","210","28.48","100.62","4.52","35","13","121","",""
"2019","Dax Raymond","","TE","Utah State","77","255","30.24","102.69","4.73","32","15","109","7.15","4.39"
"2019","Hunter Renfrow","23.21","WR","Clemson","70","184","26.4","79.5","4.59","35","7","116","6.8","4.19"
"2019","Riley Ridley","22.62","WR","Georgia","73","199","26.25","90.45","4.58","30.5","13","124","7.22","4.28"
"2019","Brett Rypien","22.66","QB","Boise State","74","210","26.96","72.26","4.91","33","","116","7.1","4.29"
"2019","Drew Sample","22.89","TE","Washington","77","255","30.24","104.44","4.71","33.5","","115","7.15","4.31"
"2019","Deebo Samuel","23.14","WR","South Carolina","71","214","29.84","103.34","4.48","39","15","122","7.03","4.14"
"2019","Miles Sanders","21.85","RB","Penn State","71","211","29.43","103.83","4.49","36","20","124","6.89","4.19"
"2019","Jordan Scarlett","23.07","RB","Florida","71","208","29.01","104.2","4.47","30","21","116","7.37","4.63"
"2019","Lj Scott","","RB","Michigan State","72","227","30.78","","","33","21","120","7.27","4.34"
"2019","Kyle Shurmur","","QB","Vanderbilt","76","230","27.99","79.15","4.91","29.5","","106","7.51","4.53"
"2019","David Sills","","WR","West Virginia","75","211","26.37","99.4","4.57","37.5","14","117","6.97","4.28"
"2019","Devin Singletary","21.5","RB","Florida Atlantic","67","203","31.79","86.1","4.66","35","15","117","7.32","4.4"
"2019","Darius Slayton","22.15","WR","Auburn","73","190","25.06","102.31","4.39","40.5","11","135","7","4.15"
"2019","Irv Smith","20.57","TE","Alabama","74","242","31.07","102.01","4.63","32.5","19","110","7.32","4.33"
"2019","Jaylen Smith","21.59","WR","Louisville","74","219","28.11","111.21","4.47","34.5","14","122","7.55","4.48"
"2019","Kaden Smith","21.87","TE","Stanford","77","255","30.24","87.72","4.92","32","15","108","7.08","4.47"
"2019","Benny Snell","","RB","Kentucky","70","224","32.14","95","4.66","29.5","16","119","7.07","4.33"
"2019","Jace Sternberger","22.69","TE","Texas A&M","76","251","30.55","98.1","4.75","31.5","17","113","7.19","4.31"
"2019","Easton Stick","","QB","North Dakota State","73","224","29.55","98.34","4.62","33.5","","118","6.65","4.05"
"2019","Jarrett Stidham","22.58","QB","Auburn","74","218","27.99","81.45","4.81","31","","110","7.28","4.33"
"2019","Tommy Sweeney","23.68","TE","Boston Col.","76","251","30.55","91.76","4.83","","17","","",""
"2019","Jordan Ta'amu","21.24","QB","Mississippi","75","221","27.62","85.38","4.77","27.5","","109","7.06","4.36"
"2019","Cody Thompson","","WR","Toledo","73","205","27.04","94","4.57","38.5","19","119","6.87","4.03"
"2019","Clayton Thorson","23.2","QB","Northwestern","76","222","27.02","","","","","","",""
"2019","Kahale Warring","21.95","TE","San Diego State","77","252","29.88","106.8","4.67","36.5","19","122","7.21","4.25"
"2019","Jamarius Way","","WR","South Alabama","75","215","26.87","96.14","4.63","32.5","16","119","","4.66"
"2019","Mike Weber","21.53","RB","Ohio State","70","211","30.27","105.7","4.47","33.5","22","","",""
"2019","Trevon Wesco","23.48","TE","West Virginia","75","267","33.37","91.68","4.89","31","24","117","7.18","4.38"
"2019","Alex Wesley","","WR","Northern Colorado","72","190","25.77","95.58","4.45","38.5","13","125","7.4","4.44"
"2019","Antoine Wesley","","WR","Texas Tech","76","206","25.07","","","37","6","117","7.07","4.26"
"2019","Dexter Williams","22.16","RB","Notre Dame","71","212","29.56","97.21","4.57","36","17","130","7","4.16"
"2019","James Williams","22.8","RB","Washington State","69","197","29.09","89.54","4.58","36.5","","118","7.01","4.25"
"2019","Trayveon Williams","21.38","RB","Texas A&M","68","206","31.32","99.58","4.51","33","19","121","7.44","4.44"
"2019","Caleb Wilson","22.64","TE","UCLA","76","240","29.21","110.43","4.56","29","","113","7.2","4.4"
"2020","Salvon Ahmed","","RB","Washington","71","197","27.47","86.48","4.62","34.5","","120","",""
"2020","Brandon Aiyuk","21.97","WR","Arizona State","72","205","27.8","98.62","4.5","40","11","128","",""
"2020","Cam Akers","20.71","RB","Florida State","70","217","31.13","108.71","4.47","35.5","20","122","","4.42"
"2020","Jet Anderson","","RB","TCU","70","208","29.84","92.11","4.61","36","19","128","","4.19"
"2020","Devin Asiasi","22.56","TE","UCLA","75","257","32.12","100.81","4.73","30.5","16","115","",""
"2020","Omar Bayless","","WR","Arkansas State","73","212","27.97","93.07","4.62","36","11","123","7.35","4.5"
"2020","LeVante Bellamy","","RB","Western Michigan","69","192","28.35","93.64","4.5","39.5","16","125","",""
"2020","Eno Benjamin","","RB","Arizona State","69","207","30.57","94.92","4.57","39","12","122","6.97","4.25"
"2020","Lynn Bowden","22.39","WR","Kentucky","71","204","28.45","","","","13","","",""
"2020","Jacob Breeland","","TE","Oregon","77","252","29.88","","","","","","",""
"2020","Tony Brown","","WR","Colorado","73","198","26.12","84.7","4.65","33.5","14","119","7.21","4.27"
"2020","Harrison Bryant","","TE","Florida Atlantic","77","243","28.81","97.86","4.73","32.5","13","110","7.41","4.37"
"2020","Hunter Bryant","","TE","Washington","74","248","31.84","95.17","4.74","32.5","23","115","7.08","4.46"
"2020","Kelly Bryant","","QB","Missouri","75","229","28.62","94.66","4.69","35","","125","7.33","4.51"
"2020","Joe Burrow","23.24","QB","LSU","75","221","27.62","","","","","","",""
"2020","Lawrence Cager","","WR","Georgia","77","220","26.09","","","","","","",""
"2020","Raymond Calais","","RB","Louisiana-Lafayette","68","188","28.58","98.51","4.42","37.5","20","120","",""
"2020","Marquez Callaway","","WR","Tennessee","73","205","27.04","95.66","4.55","38","","126","",""
"2020","Quintez Cephus","","WR","Wisconsin","73","202","26.65","80.71","4.73","38.5","23","124","7.2","4.33"
"2020","Chase Claypool","21.67","WR","Notre Dame","76","238","28.97","129.84","4.42","40.5","19","126","",""
"2020","Tyrie Cleveland","","WR","Florida","74","209","26.83","107.09","4.46","39.5","13","126","",""
"2020","Isaiah Coulter","","WR","Rhode Island","74","198","25.42","102.37","4.45","36","","121","7.28","4.62"
"2020","DeeJay Dallas","","RB","Miami","70","217","31.13","98.63","4.58","33.5","","119","7.18","4.32"
"2020","Kevin Davidson","","QB","Princeton","76","224","27.26","71.68","5","28","","109","7.13","4.37"
"2020","Gabriel Davis","","WR","UCF","74","216","27.73","103.08","4.54","35","14","124","7.08","4.59"
"2020","Quartney Davis","","WR","Texas A&M","73","201","26.52","94.62","4.54","35.5","","","",""
"2020","Josiah Deguara","23.06","TE","Cincinnati","74","242","31.07","94.45","4.72","35.5","25","115","7.15","4.35"
"2020","AJ Dillon","","RB","Boston College","72","247","33.5","117.31","4.53","41","23","131","7.19",""
"2020","J.K. Dobbins","21.22","RB","Ohio State","69","209","30.86","","","","23","","",""
"2020","Rico Dowdle","","RB","South Carolina","71","213","29.7","100.27","4.54","38","","127","",""
"2020","Devin Duvernay","22.48","WR","Texas","70","200","28.69","103.27","4.39","35.5","","123","7.13","4.2"
"2020","Jacob Eason","","QB","Washington","78","231","26.69","80.8","4.89","27.5","","110","7.5","4.75"
"2020","Bryan Edwards","21.31","WR","South Carolina","75","212","26.5","","","","","","",""
"2020","Clyde Edwards-Helaire","20.9","RB","LSU","67","207","32.42","92.46","4.6","39.5","15","123","",""
"2020","Darrynton Evans","20.66","RB","Appalachian State","70","203","29.12","107.34","4.41","37","20","125","",""
"2020","Chris Finke","","WR","Notre Dame","69","186","27.46","80.61","4.57","40","7","","",""
"2020","Jake Fromm","","QB","Georgia","74","219","28.11","69.52","5.01","30","","111","7.27","4.51"
"2020","Aaron Fuller","","WR","Washington","71","188","26.22","82.39","4.59","34","","118","7.14",""
"2020","Antonio Gandy-Golden","","WR","Liberty","76","223","27.14","103.7","4.6","36","22","127","7.33","4.55"
"2020","Antonio Gibson","21.7","WR","Memphis","72","228","30.92","121.09","4.39","35","16","118","",""
"2020","Anthony Gordon","","QB","Washington State","74","205","26.32","","","","","","",""
"2020","Stephen Guidry","","WR","Mississippi State","75","201","25.12","103.45","4.47","34","","125","7.31","4.46"
"2020","KJ Hamler","20.66","WR","Penn State","69","178","26.28","","","","15","","",""
"2020","JaMycal Hasty","","RB","Baylor","68","205","31.17","95.66","4.55","39","15","123","","4.03"
"2020","Justin Herbert","21.99","QB","Oregon","78","236","27.27","98.39","4.68","35.5","","123","7.06","4.46"
"2020","Brian Herrien","","RB","Georgia","71","209","29.15","91.75","4.62","38.5","18","126","7.12","4.4"
"2020","Tee Higgins","21.13","WR","Clemson","76","216","26.29","","","","","","",""
"2020","John Hightower","","WR","Boise State","73","189","24.93","98.15","4.43","38.5","","122","7.07","4.21"
"2020","K.J. Hill","","WR","Ohio State","72","196","26.58","86.35","4.6","32.5","17","114","",""
"2020","Isaiah Hodgins","","WR","Oregon State","76","210","25.56","96.81","4.61","36.5","9","124","7.01","4.12"
"2020","Brycen Hopkins","","TE","Purdue","76","245","29.82","103.36","4.66","33.5","21","116","7.25","4.28"
"2020","Jalen Hurts","21.58","QB","Oklahoma","73","222","29.29","100.03","4.59","35","","125","",""
"2020","Henry Ruggs III","21.12","WR","Alabama","71","188","26.22","110","4.27","42","","131","",""
"2020","Trishton Jackson","","WR","Syracuse","73","197","25.99","96.08","4.5","36","","117","",""
"2020","Justin Jefferson","20.72","WR","LSU","73","202","26.65","104.9","4.43","37.5","","126","",""
